Date,Open,High,Low,Close
04/12/2024,"0.6133","0.6158","0.5101","0.5443"
04/11/2024,"0.6145","0.6212","0.6033","0.6135"
04/10/2024,"0.6257","0.6271","0.5931","0.6147"
04/09/2024,"0.6214","0.6420","0.6021","0.6256"
04/08/2024,"0.5925","0.6261","0.5886","0.6211"
04/07/2024,"0.5911","0.6020","0.5893","0.5925"
04/06/2024,"0.5904","0.5967","0.5858","0.5910"
04/05/2024,"0.5915","0.5939","0.5694","0.5908"
04/04/2024,"0.5716","0.6155","0.5624","0.5915"
04/03/2024,"0.5896","0.5929","0.5692","0.5717"
04/02/2024,"0.6134","0.6180","0.5794","0.5900"
04/01/2024,"0.6275","0.6332","0.5955","0.6134"
03/31/2024,"0.6252","0.6298","0.6186","0.6280"
03/30/2024,"0.6273","0.6365","0.6211","0.6252"
03/29/2024,"0.6283","0.6449","0.6090","0.6272"
03/28/2024,"0.6129","0.6370","0.6037","0.6283"
03/27/2024,"0.6319","0.6346","0.6066","0.6129"
03/26/2024,"0.6527","0.6530","0.6258","0.6320"
03/25/2024,"0.6310","0.6613","0.6272","0.6527"
03/24/2024,"0.6238","0.6340","0.6143","0.6312"
03/23/2024,"0.6145","0.6327","0.6040","0.6238"
03/22/2024,"0.6390","0.6450","0.5994","0.6145"
03/21/2024,"0.6119","0.6539","0.5980","0.6386"
03/20/2024,"0.6020","0.6190","0.5689","0.6125"
03/19/2024,"0.6078","0.6682","0.5717","0.6020"
03/18/2024,"0.6192","0.6275","0.5951","0.6078"
03/17/2024,"0.6113","0.6231","0.5874","0.6193"
03/16/2024,"0.6222","0.6470","0.5979","0.6113"
03/15/2024,"0.6648","0.6751","0.6000","0.6222"
03/14/2024,"0.6816","0.7075","0.6388","0.6651"
03/13/2024,"0.6857","0.7019","0.6690","0.6821"
03/12/2024,"0.7240","0.7328","0.6616","0.6857"
03/11/2024,"0.6134","0.7442","0.5887","0.7229"
03/10/2024,"0.6243","0.6285","0.6039","0.6132"
03/09/2024,"0.6210","0.6337","0.6177","0.6243"
03/08/2024,"0.6376","0.6376","0.6034","0.6209"
03/07/2024,"0.6152","0.6397","0.6075","0.6376"
03/06/2024,"0.5873","0.6239","0.5764","0.6157"
03/05/2024,"0.6513","0.6693","0.5419","0.5880"
03/04/2024,"0.6297","0.6651","0.6194","0.6517"
03/03/2024,"0.6356","0.6454","0.5902","0.6294"
03/02/2024,"0.5980","0.6508","0.5979","0.6356"
03/01/2024,"0.5955","0.5984","0.5780","0.5980"
02/29/2024,"0.5729","0.6249","0.5693","0.5953"
02/28/2024,"0.5834","0.6062","0.5351","0.5729"
02/27/2024,"0.5514","0.5970","0.5483","0.5834"
02/26/2024,"0.5438","0.5527","0.5290","0.5513"
02/25/2024,"0.5459","0.5484","0.5420","0.5438"
02/24/2024,"0.5391","0.5478","0.5310","0.5459"
02/23/2024,"0.5464","0.5470","0.5255","0.5390"
02/22/2024,"0.5463","0.5514","0.5369","0.5465"
02/21/2024,"0.5638","0.5666","0.5335","0.5463"
02/20/2024,"0.5648","0.5748","0.5462","0.5639"
02/19/2024,"0.5586","0.5649","0.5546","0.5649"
02/18/2024,"0.5509","0.5625","0.5476","0.5586"
02/17/2024,"0.5668","0.5673","0.5400","0.5509"
02/16/2024,"0.5632","0.5793","0.5531","0.5672"
02/15/2024,"0.5399","0.5770","0.5378","0.5634"
02/14/2024,"0.5281","0.5400","0.5207","0.5399"
02/13/2024,"0.5318","0.5339","0.5162","0.5281"
02/12/2024,"0.5248","0.5376","0.5148","0.5317"
02/11/2024,"0.5251","0.5358","0.5218","0.5248"
02/10/2024,"0.5278","0.5282","0.5193","0.5251"
02/09/2024,"0.5160","0.5282","0.5134","0.5278"
02/08/2024,"0.5133","0.5189","0.5100","0.5160"
02/07/2024,"0.5092","0.5148","0.4991","0.5130"
02/06/2024,"0.5064","0.5109","0.4986","0.5092"
02/05/2024,"0.5077","0.5132","0.4971","0.5064"
02/04/2024,"0.5200","0.5220","0.5044","0.5077"
02/03/2024,"0.5076","0.5263","0.5058","0.5200"
02/02/2024,"0.5090","0.5090","0.4989","0.5074"
02/01/2024,"0.5036","0.5103","0.4900","0.5093"
01/31/2024,"0.5121","0.5170","0.4891","0.5034"
01/30/2024,"0.5379","0.5399","0.5076","0.5120"
01/29/2024,"0.5265","0.5390","0.5193","0.5379"
01/28/2024,"0.5313","0.5355","0.5217","0.5265"
01/27/2024,"0.5325","0.5345","0.5263","0.5308"
01/26/2024,"0.5135","0.5357","0.5088","0.5325"
01/25/2024,"0.5152","0.5187","0.5040","0.5136"
01/24/2024,"0.5095","0.5186","0.5093","0.5152"
01/23/2024,"0.5302","0.5318","0.4962","0.5095"
01/22/2024,"0.5504","0.5504","0.5195","0.5302"
01/21/2024,"0.5491","0.5548","0.5481","0.5504"
01/20/2024,"0.5464","0.5518","0.5389","0.5491"
01/19/2024,"0.5506","0.5530","0.5223","0.5465"
01/18/2024,"0.5705","0.5708","0.5437","0.5506"
01/17/2024,"0.5788","0.5798","0.5612","0.5705"
01/16/2024,"0.5785","0.5796","0.5666","0.5789"
01/15/2024,"0.5914","0.5922","0.5686","0.5784"
01/14/2024,"0.5767","0.5911","0.5719","0.5911"
01/13/2024,"0.5761","0.5768","0.5545","0.5767"
01/12/2024,"0.6013","0.6037","0.5680","0.5759"
01/11/2024,"0.5979","0.6230","0.5867","0.6013"
01/10/2024,"0.5655","0.5982","0.5494","0.5982"
01/09/2024,"0.5775","0.5807","0.5552","0.5660"
01/08/2024,"0.5643","0.5818","0.5455","0.5775"
01/07/2024,"0.5677","0.5730","0.5614","0.5643"
01/06/2024,"0.5729","0.5763","0.5580","0.5677"
01/05/2024,"0.5914","0.5943","0.5567","0.5729"
01/04/2024,"0.5901","0.5921","0.5706","0.5914"
01/03/2024,"0.6269","0.6394","0.4542","0.5903"
01/02/2024,"0.6278","0.6400","0.6219","0.6269"
01/01/2024,"0.6190","0.6289","0.6070","0.6278"
12/31/2023,"0.6242","0.6276","0.6179","0.6190"
12/30/2023,"0.6194","0.6295","0.6140","0.6242"
12/29/2023,"0.6302","0.6373","0.6164","0.6194"
12/28/2023,"0.6365","0.6577","0.6258","0.6302"
12/27/2023,"0.6188","0.6420","0.6131","0.6365"
12/26/2023,"0.6418","0.6470","0.5987","0.6187"
12/25/2023,"0.6186","0.6483","0.6071","0.6424"
12/24/2023,"0.6180","0.6297","0.6119","0.6183"
12/23/2023,"0.6217","0.6256","0.6116","0.6180"
12/22/2023,"0.6235","0.6296","0.6158","0.6217"
12/21/2023,"0.6150","0.6248","0.6102","0.6234"
12/20/2023,"0.6075","0.6263","0.6018","0.6150"
12/19/2023,"0.6098","0.6162","0.5974","0.6075"
12/18/2023,"0.6156","0.6157","0.5810","0.6098"
12/17/2023,"0.6193","0.6218","0.6124","0.6155"
12/16/2023,"0.6237","0.6248","0.6109","0.6192"
12/15/2023,"0.6344","0.6429","0.6162","0.6238"
12/14/2023,"0.6286","0.6346","0.6100","0.6344"
12/13/2023,"0.6126","0.6289","0.5934","0.6281"
12/12/2023,"0.6184","0.6257","0.6068","0.6125"
12/11/2023,"0.6629","0.6649","0.6027","0.6181"
12/10/2023,"0.6722","0.6749","0.6484","0.6627"
12/09/2023,"0.6697","0.7000","0.6646","0.6722"
12/08/2023,"0.6460","0.6726","0.6382","0.6699"
12/07/2023,"0.6358","0.6540","0.6230","0.6458"
12/06/2023,"0.6211","0.6393","0.6118","0.6361"
12/05/2023,"0.6239","0.6299","0.6083","0.6211"
12/04/2023,"0.6231","0.6424","0.5876","0.6239"
12/03/2023,"0.6224","0.6337","0.6174","0.6231"
12/02/2023,"0.6126","0.6222","0.6113","0.6222"
12/01/2023,"0.6069","0.6143","0.6037","0.6127"
11/30/2023,"0.6074","0.6098","0.5989","0.6073"
11/29/2023,"0.6115","0.6171","0.6043","0.6074"
11/28/2023,"0.5999","0.6140","0.5959","0.6115"
11/27/2023,"0.6177","0.6191","0.5949","0.5997"
11/26/2023,"0.6201","0.6373","0.6099","0.6177"
11/25/2023,"0.6212","0.6232","0.6163","0.6201"
11/24/2023,"0.6183","0.6255","0.6157","0.6212"
11/23/2023,"0.6131","0.6239","0.6065","0.6183"
11/22/2023,"0.5955","0.6161","0.5760","0.6131"
11/21/2023,"0.6138","0.6179","0.5815","0.5961"
11/20/2023,"0.6255","0.6286","0.6096","0.6136"
11/19/2023,"0.6105","0.6265","0.6019","0.6255"
11/18/2023,"0.6112","0.6159","0.5902","0.6105"
11/17/2023,"0.6127","0.6242","0.5850","0.6115"
11/16/2023,"0.6449","0.6522","0.6035","0.6127"
11/15/2023,"0.6275","0.6465","0.6254","0.6449"
11/14/2023,"0.6555","0.6777","0.5975","0.6271"
11/13/2023,"0.6659","0.7469","0.6413","0.6558"
11/12/2023,"0.6650","0.6708","0.6460","0.6659"
11/11/2023,"0.6635","0.6864","0.6424","0.6649"
11/10/2023,"0.6569","0.6710","0.6367","0.6635"
11/09/2023,"0.6900","0.7067","0.6374","0.6569"
11/08/2023,"0.6880","0.6978","0.6730","0.6900"
11/07/2023,"0.7241","0.7244","0.6557","0.6880"
11/06/2023,"0.6505","0.7305","0.6490","0.7237"
11/05/2023,"0.6138","0.6593","0.6138","0.6505"
11/04/2023,"0.6142","0.6183","0.6093","0.6138"
11/03/2023,"0.6071","0.6147","0.5924","0.6142"
11/02/2023,"0.6164","0.6258","0.5900","0.6072"
11/01/2023,"0.6012","0.6159","0.5808","0.6153"
10/31/2023,"0.5800","0.6163","0.5636","0.6015"
10/30/2023,"0.5584","0.5841","0.5498","0.5801"
10/29/2023,"0.5465","0.5614","0.5408","0.5584"
10/28/2023,"0.5459","0.5503","0.5408","0.5465"
10/27/2023,"0.5521","0.5576","0.5335","0.5459"
10/26/2023,"0.5538","0.5689","0.5433","0.5521"
10/25/2023,"0.5574","0.5636","0.5408","0.5538"
10/24/2023,"0.5364","0.5850","0.5341","0.5572"
10/23/2023,"0.5197","0.5385","0.5177","0.5359"
10/22/2023,"0.5219","0.5243","0.5135","0.5197"
10/21/2023,"0.5221","0.5309","0.5114","0.5219"
10/20/2023,"0.5031","0.5301","0.5027","0.5223"
10/19/2023,"0.4891","0.5064","0.4779","0.5014"
10/18/2023,"0.4921","0.4930","0.4868","0.4891"
10/17/2023,"0.4960","0.4993","0.4866","0.4913"
10/16/2023,"0.4898","0.5100","0.4853","0.4958"
10/15/2023,"0.4863","0.4900","0.4853","0.4898"
10/14/2023,"0.4873","0.4906","0.4835","0.4863"
10/13/2023,"0.4821","0.4873","0.4786","0.4873"
10/12/2023,"0.4860","0.4890","0.4744","0.4821"
10/11/2023,"0.4977","0.5001","0.4791","0.4860"
10/10/2023,"0.5024","0.5055","0.4921","0.4977"
10/09/2023,"0.5190","0.5202","0.4914","0.5021"
10/08/2023,"0.5216","0.5238","0.5169","0.5190"
10/07/2023,"0.5270","0.5293","0.5201","0.5216"
10/06/2023,"0.5228","0.5274","0.5172","0.5271"
10/05/2023,"0.5312","0.5338","0.5170","0.5228"
10/04/2023,"0.5152","0.5479","0.5092","0.5313"
10/03/2023,"0.5129","0.5161","0.5065","0.5152"
10/02/2023,"0.5174","0.5260","0.5172","0.5219"
10/01/2023,"0.5176","0.5239","0.5140","0.5174"
09/30/2023,"0.5347","0.5369","0.5136","0.5176"
09/29/2023,"0.5075","0.5475","0.5060","0.5347"
09/28/2023,"0.5026","0.5098","0.4950","0.5075"
09/27/2023,"0.5012","0.5072","0.4966","0.5026"
09/26/2023,"0.5020","0.5072","0.4979","0.5012"
09/25/2023,"0.5061","0.5080","0.4914","0.5018"
09/24/2023,"0.5089","0.5115","0.5041","0.5064"
09/23/2023,"0.5121","0.5148","0.5085","0.5089"
09/22/2023,"0.5082","0.5168","0.5042","0.5115"
09/21/2023,"0.5184","0.5250","0.5010","0.5082"
09/20/2023,"0.5128","0.5248","0.5079","0.5179"
09/19/2023,"0.5045","0.5164","0.5009","0.5128"
09/18/2023,"0.4910","0.5071","0.4886","0.5047"
09/17/2023,"0.4993","0.5011","0.4910","0.4912"
09/16/2023,"0.5003","0.5036","0.4974","0.4993"
09/15/2023,"0.4901","0.5075","0.4881","0.5003"
09/14/2023,"0.4832","0.4934","0.4800","0.4905"
09/13/2023,"0.4825","0.4888","0.4738","0.4835"
09/12/2023,"0.4719","0.4853","0.4701","0.4825"
09/11/2023,"0.4999","0.5006","0.4610","0.4714"
09/10/2023,"0.5035","0.5040","0.4936","0.4999"
09/09/2023,"0.5040","0.5051","0.5015","0.5035"
09/08/2023,"0.5024","0.5073","0.4950","0.5040"
09/07/2023,"0.5006","0.5037","0.4963","0.5020"
09/06/2023,"0.5041","0.5063","0.4929","0.5006"
09/05/2023,"0.5086","0.5091","0.4988","0.5038"
09/04/2023,"0.5073","0.5126","0.4967","0.5085"
09/03/2023,"0.4958","0.5094","0.4958","0.5073"
09/02/2023,"0.4956","0.5024","0.4945","0.4958"
09/01/2023,"0.5089","0.5123","0.4864","0.4960"
08/31/2023,"0.5273","0.5295","0.4964","0.5087"
08/30/2023,"0.5389","0.5427","0.5221","0.5270"
08/29/2023,"0.5213","0.5488","0.5129","0.5392"
08/28/2023,"0.5245","0.5256","0.5105","0.5213"
08/27/2023,"0.5254","0.5300","0.5218","0.5245"
08/26/2023,"0.5250","0.5277","0.5181","0.5254"
08/25/2023,"0.5142","0.5313","0.5076","0.5254"
08/24/2023,"0.5308","0.5318","0.5123","0.5142"
08/23/2023,"0.5170","0.5365","0.5050","0.5308"
08/22/2023,"0.5221","0.5251","0.5049","0.5171"
08/21/2023,"0.5422","0.5426","0.5067","0.5221"
08/20/2023,"0.5165","0.5533","0.5162","0.5422"
08/19/2023,"0.5016","0.5238","0.5007","0.5163"
08/18/2023,"0.5687","0.5701","0.4331","0.5019"
08/17/2023,"0.5882","0.5941","0.5653","0.5687"
08/16/2023,"0.6041","0.6153","0.5800","0.5893"
